#time	accel0	accel1	accel2

7785.272014	504	502	396
7785.287387	504	502	397
7785.307387	503	503	396
7785.327387	504	501	397
7785.347387	503	502	397
7785.367387	504	502	397
7785.387387	504	501	396
7785.407387	504	501	396
7785.427387	504	503	397
7785.447387	503	503	397
7785.467387	504	503	397
7785.482743	503	503	397
7785.502743	503	501	397
7785.522743	504	503	397
7785.542743	504	502	397
7785.562743	504	502	397
7785.582743	504	502	396
7785.602743	504	502	397
7785.622743	504	503	397
7785.642743	504	502	397
7785.662743	503	502	397
7785.678108	503	502	397
7785.698108	503	502	397
7785.718108	503	502	397
7785.738108	504	502	397
7785.758108	504	502	397
7785.778108	503	503	397
7785.798108	504	503	397
7785.818108	504	502	397
7785.838108	504	502	397
7785.858108	503	502	397
7785.873455	504	502	397
7785.893455	503	502	397
7785.913455	504	502	397
7785.933455	504	503	396
7785.953455	504	502	397
7785.973455	504	502	396
7785.993455	504	502	397
7786.013455	504	502	396
7786.033455	504	502	396
7786.053455	504	502	397
7786.068828	503	503	397
7786.088828	504	502	397
7786.108828	504	502	397
7786.128828	503	502	396
7786.148828	504	502	396
7786.168828	503	503	396
7786.188828	503	503	397
7786.208828	503	502	397
7786.228828	503	503	396
7786.248828	503	502	397
7786.264193	503	502	397
7786.284193	504	503	396
7786.304193	504	502	396
7786.324193	503	502	397
7786.344193	503	502	397
7786.364193	504	502	397
7786.384193	504	502	397
7786.404193	505	502	397
7786.424193	504	503	397
7786.444193	503	502	397
7786.459549	504	502	397
7786.479549	504	502	397
7786.499549	504	503	397
7786.519549	504	502	397
7786.539549	503	502	396
7786.559549	504	502	397
7786.579549	504	502	397
7786.599549	504	502	397
7786.619549	504	501	396
7786.639549	503	503	397
7786.654913	503	502	397
7786.674913	503	502	397
7786.694913	504	502	397
7786.714913	504	502	397
7786.734913	504	502	397
7786.754913	503	502	397
7786.774913	503	502	396
7786.794913	503	503	396
7786.814913	503	502	396
7786.834913	503	502	396
7786.850269	504	502	396
7786.870269	504	502	397
7786.890269	503	502	397
7786.910269	503	502	397
7786.930269	503	501	397
7786.950269	504	503	397
7786.970269	504	503	396
7786.990269	505	503	397
7787.010269	504	502	397
7787.030269	504	502	396
7787.045634	504	502	396
7787.065634	504	502	397
7787.085634	504	502	396
7787.105634	503	502	397
7787.125634	504	502	397
7787.145634	503	503	397
7787.165634	503	502	397
7787.185634	504	502	396
7787.205634	503	502	397
7787.225634	503	502	396
7787.240990	503	503	397
7787.260990	504	503	396
7787.280990	504	502	397
7787.300990	504	502	396
7787.320990	504	502	397
7787.340990	505	503	396
7787.360990	504	503	396
7787.380990	503	502	396
7787.400990	504	502	397
7787.420990	504	502	397
7787.436345	504	502	396
7787.456345	503	502	396
7787.476345	503	502	397
7787.496345	504	503	396
7787.516345	503	502	396
7787.536345	503	502	396
7787.556345	504	502	397
7787.576345	504	502	397
7787.596345	504	503	397
7787.616345	504	501	396
7787.631710	504	502	396
7787.651710	503	502	397
7787.671710	504	502	396
7787.691710	504	502	397
7787.711710	504	502	397
7787.731710	503	502	396
7787.751710	504	503	396
7787.771710	503	502	397
7787.791710	504	503	397
7787.811710	504	502	397
7787.827075	504	503	397
7787.847075	503	503	397
7787.867075	503	503	397
7787.887075	503	502	396
7787.907075	504	502	397
7787.927075	504	502	397
7787.947075	503	502	397
7787.967075	504	502	396
7787.987075	502	502	397
7788.007075	504	502	397
7788.022431	504	502	396
7788.042431	503	502	396
7788.062431	504	502	397
7788.082431	504	502	397
7788.102431	503	502	396
7788.122431	504	502	397
7788.142431	503	502	396
7788.162431	503	502	397
7788.182431	503	502	397
7788.202431	503	503	397
7788.217786	503	502	397
7788.237786	504	502	397
7788.257786	504	502	397
7788.277786	503	502	396
7788.297786	503	502	397
7788.317786	503	502	396
7788.337786	504	502	397
7788.357786	504	502	396
7788.377786	503	502	397
7788.397786	504	502	397
7788.413151	504	502	397
7788.433151	503	502	396
7788.453151	504	502	396
7788.473151	504	502	397
7788.493151	504	502	396
7788.513151	503	502	396
7788.533151	505	502	397
7788.553151	504	503	398
7788.573151	504	502	396
7788.593151	504	503	397
7788.608516	503	502	397
7788.628516	503	502	396
7788.648516	503	501	397
7788.668516	504	502	397
7788.688516	503	502	397
7788.708516	504	502	397
7788.728516	504	503	397
7788.748516	504	502	397
7788.768516	504	502	396
7788.788516	504	502	397
7788.803872	503	503	397
7788.823872	504	502	397
7788.843872	503	502	397
7788.863872	504	502	397
7788.883872	503	502	397
7788.903872	504	502	397
7788.923872	504	501	396
7788.943872	504	503	397
7788.963872	504	501	397
7788.983872	504	502	397
7788.999227	503	502	396
7789.019227	504	502	397
7789.039227	504	502	397
7789.059227	503	502	397
7789.079227	503	501	396
7789.099227	504	502	397
7789.119227	504	502	397
7789.139227	504	502	397
7789.159227	504	502	396
7789.179227	503	502	396
7789.194592	503	503	397
7789.214592	503	501	397
7789.234592	504	502	396
7789.254592	503	502	397
7789.274592	503	502	396
7789.294592	504	503	396
7789.314592	503	502	396
7789.334592	504	502	397
7789.354592	504	502	397
7789.374592	503	501	396
7789.389957	504	502	397
7789.409957	504	502	397
7789.429957	504	502	396
7789.449957	504	502	397
7789.469957	504	502	397
7789.489957	504	502	396
7789.509957	504	501	397
7789.529957	503	502	397
7789.549957	503	502	397
7789.569957	503	502	397
7789.585313	504	502	396
7789.605312	504	503	397
7789.625313	504	502	397
7789.645312	504	502	396
7789.665313	503	503	397
7789.685312	504	502	397
7789.705313	503	501	396
7789.725312	504	502	397
7789.745313	504	503	397
7789.765312	505	502	397
7789.780668	504	502	397
7789.800668	505	503	396
7789.820668	504	501	396
7789.840668	503	501	397
7789.860668	503	502	396
7789.880668	504	502	397
7789.900668	503	502	396
7789.920668	503	502	397
7789.940668	504	502	397
7789.960668	504	503	396
7789.976033	504	502	397
7789.996033	504	502	397
7790.016033	504	502	397
7790.036033	503	502	397
7790.056033	503	502	397
7790.076033	503	502	396
7790.096033	504	502	397
7790.116033	504	502	397
7790.136033	504	502	397
7790.156033	503	502	397
7790.171398	504	503	396
7790.191398	504	503	398
7790.211398	503	502	395
7790.231398	504	502	397
7790.251398	504	502	399
7790.271398	504	502	396
7790.291398	503	502	397
7790.311398	503	502	397
7790.331398	504	502	396
7790.351398	504	502	396
7790.366762	504	503	397
7790.386762	504	502	397
7790.406762	503	502	397
7790.426762	503	503	396
7790.446762	504	502	397
7790.466762	503	502	397
7790.486762	503	502	397
7790.506762	504	502	396
7790.526762	504	503	397
7790.546762	503	502	397
7790.562109	504	503	396
7790.582109	504	503	396
7790.602109	503	503	397
7790.622109	504	502	397
7790.642109	504	503	397
7790.662109	503	502	397
7790.682109	503	502	397
7790.702109	503	502	396
7790.722109	504	502	397
7790.742109	504	502	396
7790.757483	503	502	396
7790.777483	504	502	396
7790.797483	503	502	397
7790.817483	503	502	396
7790.837483	504	502	397
7790.857483	504	502	397
7790.877483	504	502	397
7790.897483	504	502	396
7790.917483	504	502	396
7790.937483	503	502	397
7790.952839	503	502	396
7790.972839	504	502	397
7790.992839	503	502	397
7791.012839	504	503	397
7791.032839	504	502	397
7791.052839	504	503	397
7791.072839	505	502	397
7791.092839	504	502	397
7791.112839	503	502	397
7791.132839	504	502	397
7791.148203	503	502	397
7791.168203	503	503	397
7791.188203	503	502	396
7791.208203	504	502	397
7791.228203	503	502	397
7791.248203	504	502	396
7791.268203	504	502	397
7791.288203	504	502	396
7791.308203	504	502	397
7791.328203	504	502	396
7791.343550	504	502	396
7791.363550	504	503	396
7791.383550	503	502	397
7791.403550	504	502	397
7791.423550	505	502	396
7791.443550	503	502	396
7791.463550	503	502	396
7791.483550	504	503	397
7791.503550	503	502	396
7791.523550	504	501	396
7791.538924	504	502	396
7791.558924	504	502	397
7791.578924	503	503	397
7791.598924	504	502	397
7791.618924	504	501	396
7791.638924	504	502	397
7791.658924	504	502	397
7791.678924	503	502	396
7791.698924	504	502	397
7791.718924	503	501	396
7791.734280	504	502	397
7791.754280	504	502	397
7791.774280	504	502	396
7791.794280	504	502	397
7791.814280	504	502	397
7791.834280	504	503	396
7791.854280	504	501	397
7791.874280	503	503	397
7791.894280	504	502	397
7791.914280	504	502	397
7791.929644	503	502	397
7791.949644	503	503	397
7791.969644	503	502	397
7791.989644	503	502	396
7792.009644	503	502	397
7792.029644	504	502	397
7792.049644	503	502	396
7792.069644	504	502	397
7792.089644	504	503	397
7792.109644	504	502	397
7792.124991	503	502	397
7792.144991	503	502	396
7792.164991	504	502	397
7792.184991	504	502	396
7792.204991	503	502	396
7792.224991	503	503	398
7792.244991	503	502	397
7792.264991	504	502	396
7792.284991	504	503	397
7792.304991	503	503	396
7792.320365	504	502	397
7792.340365	504	502	397
7792.360365	504	501	397
7792.380365	504	502	397
7792.400365	504	502	397
7792.420365	503	502	397
7792.440365	504	502	396
7792.460365	503	502	397
7792.480365	505	502	397
7792.500365	504	501	397
7792.515720	503	502	396
7792.535720	503	502	396
7792.555720	503	502	396
7792.575720	504	503	396
7792.595720	503	503	396
7792.615720	505	502	397
7792.635720	504	502	396
7792.655720	503	502	396
7792.675720	503	503	397
7792.695720	504	502	397
7792.711085	504	503	397
7792.731085	503	502	396
7792.751085	504	502	397
7792.771085	503	502	397
7792.791085	504	502	397
7792.811085	504	502	397
7792.831085	504	502	397
7792.851085	504	502	397
7792.871085	503	502	396
7792.891085	504	502	397
7792.906432	504	502	397
7792.926432	503	502	397
7792.946432	503	501	397
7792.966432	503	502	396
7792.986432	503	503	397
7793.006432	504	502	397
7793.026432	503	502	397
7793.046432	504	502	397
7793.066432	504	502	397
7793.086432	504	502	397
7793.101806	504	503	397
7793.121806	503	503	397
7793.141806	503	502	397
7793.161806	503	501	397
7793.181806	504	502	396
7793.201806	504	502	397
7793.221806	504	503	397
7793.241806	504	502	397
7793.261806	504	503	397
7793.281806	504	502	396
7793.297161	504	503	397
7793.317161	503	502	397
7793.337161	503	502	396
7793.357161	503	502	396
7793.377161	503	503	397
7793.397161	503	502	397
7793.417161	504	502	396
7793.437161	503	502	396
7793.457161	504	502	397
7793.477161	503	502	397
7793.492526	504	501	397
7793.512526	503	502	397
7793.532526	503	502	396
7793.552526	504	502	397
7793.572526	504	502	396
7793.592526	504	502	397
7793.612526	504	502	396
7793.632526	504	501	396
7793.652526	503	502	396
7793.672526	504	502	397
7793.687873	504	502	397
7793.707873	504	503	396
7793.727873	503	502	397
7793.747873	504	501	397
7793.767873	503	502	397
7793.787873	504	502	396
7793.807873	504	501	396
7793.827873	504	502	397
7793.847873	504	502	397
7793.867873	502	502	397
7793.883247	503	502	397
7793.903247	504	502	397
7793.923247	504	502	396
7793.943247	503	502	397
7793.963247	504	502	397
7793.983247	504	502	397
7794.003247	504	502	396
7794.023247	503	503	397
7794.043247	504	502	397
7794.063247	504	502	397
7794.078602	503	503	397
7794.098602	502	502	397
7794.118602	504	503	397
7794.138602	503	502	396
7794.158602	504	502	397
7794.178602	504	502	397
7794.198602	503	502	397
7794.218602	503	502	398
7794.238602	504	502	396
7794.258602	504	502	396
7794.273967	503	502	397
7794.293967	503	502	397
7794.313967	503	502	396
7794.333967	503	502	397
7794.353967	504	502	396
7794.373967	504	502	396
7794.393967	504	502	397
7794.413967	504	502	397
7794.433967	504	503	397
7794.453967	504	503	397
7794.469323	504	502	396
7794.489323	503	502	397
7794.509323	504	502	397
7794.529323	503	502	397
7794.549323	504	501	396
7794.569323	504	503	396
7794.589323	503	502	397
7794.609323	504	502	396
7794.629323	503	502	396
7794.649323	502	502	397
7794.664688	504	502	397
7794.684688	505	502	396
7794.704688	504	502	397
7794.724688	504	501	397
7794.744688	504	502	396
7794.764688	504	502	397
7794.784688	503	503	397
7794.804688	503	502	396
7794.824688	503	501	397
7794.844687	504	502	396
7794.860052	503	502	397
7794.880052	504	502	398
7794.900052	504	502	397
7794.920052	504	502	396
7794.940052	503	502	397
7794.960052	504	503	397
7794.980052	504	502	397
7795.000052	504	501	397
7795.020052	504	502	397
7795.040052	503	502	396
7795.055408	503	502	397
7795.075408	504	503	396
7795.095408	503	502	398
7795.115408	503	502	397
7795.135408	503	502	397
7795.155408	504	502	397
7795.175408	504	502	396
7795.195408	503	502	397
7795.215408	504	502	396
7795.235408	504	502	397
7795.250764	504	502	397
7795.270764	503	502	397
7795.290764	504	502	397
7795.310764	504	502	396
7795.330764	502	502	397
7795.350764	504	501	397
7795.370764	504	502	396
7795.390764	504	502	397
7795.410764	503	503	396
7795.430764	504	502	396
7795.446128	503	502	397
7795.466128	504	501	396
7795.486128	504	503	397
7795.506128	504	502	397
7795.526128	504	502	397
7795.546128	504	502	397
7795.566128	503	502	396
7795.586128	504	502	397
7795.606128	503	502	396
7795.626128	503	502	397
7795.641493	504	502	396
7795.661493	503	503	396
7795.681493	504	502	397
7795.701493	504	502	397
7795.721493	504	502	396
7795.741493	504	502	397
7795.761493	503	502	397
7795.781493	503	503	397
7795.801493	504	502	396
7795.821493	504	502	396
7795.836849	504	502	397
7795.856849	504	502	396
7795.876849	504	503	397
7795.896849	504	503	397
7795.916849	504	502	397
7795.936849	504	502	397
7795.956849	504	502	397
7795.976849	504	502	397
7795.996849	503	502	396
7796.016849	503	502	396
7796.032205	504	502	397
7796.052205	503	502	396
7796.072205	504	502	396
7796.092205	503	502	397
7796.112205	504	502	397
7796.132205	504	502	396
7796.152205	503	502	397
7796.172205	503	502	397
7796.192205	504	501	397
7796.212205	504	503	397
7796.227569	504	502	396
7796.247569	504	502	397
7796.267569	503	502	396
7796.287569	503	502	397
7796.307569	504	502	397
7796.327569	504	502	396
7796.347569	505	502	396
7796.367569	503	502	396
7796.387569	503	502	396
7796.407569	504	502	396
7796.422943	504	503	396
7796.442943	504	503	397
7796.462943	504	502	397
7796.482943	504	503	396
7796.502943	503	501	397
7796.522943	504	502	396
7796.542943	504	502	397
7796.562943	504	502	397
7796.582943	504	502	397
7796.602943	504	502	397
7796.618290	503	502	397
7796.638290	504	502	396
7796.658290	503	502	397
7796.678290	503	502	397
7796.698290	504	503	397
7796.718290	503	502	397
7796.738290	504	501	396
7796.758290	504	502	397
7796.778290	504	503	397
7796.798290	503	502	396
7796.813646	504	502	397
7796.833646	504	502	397
7796.853646	504	501	397
7796.873646	503	502	397
7796.893646	503	501	396
7796.913646	503	503	397
7796.933646	503	502	396
7796.953646	504	502	396
7796.973646	503	502	397
7796.993646	504	502	397
7797.009010	503	503	396
7797.029010	504	502	396
7797.049010	503	502	397
7797.069010	504	503	397
7797.089010	503	502	397
7797.109010	505	502	396
7797.129010	504	502	397
7797.149010	504	501	396
7797.169010	504	503	397
7797.189010	504	503	397
7797.204375	504	502	396
7797.224375	504	502	396
7797.244375	503	502	397
7797.264375	504	502	397
7797.284375	503	501	397
7797.304375	504	503	397
7797.324375	503	501	397
7797.344375	503	502	397
7797.364375	504	502	397
7797.384375	504	503	396
7797.399731	504	502	397
7797.419731	504	502	397
7797.439731	504	503	397
7797.459731	503	502	396
7797.479731	504	502	396
7797.499731	503	502	396
7797.519731	504	502	397
7797.539731	503	502	397
7797.559731	504	502	396
7797.579731	503	503	397
7797.595087	503	502	397
7797.615087	504	502	396
7797.635087	505	502	397
7797.655087	503	502	396
7797.675087	504	503	397
7797.695087	504	502	397
7797.715087	504	502	396
7797.735087	503	502	397
7797.755087	504	503	396
7797.775087	504	502	397
7797.790451	504	503	397
7797.810451	504	503	397
7797.830451	503	502	397
7797.850451	503	502	396
7797.870451	504	502	397
7797.890451	504	502	396
7797.910451	504	502	396
7797.930451	503	502	396
7797.950451	503	502	397
7797.970451	504	503	397
7797.985816	503	502	397
7798.005816	504	503	396
7798.025816	504	503	397
7798.045816	503	502	397
7798.065816	504	502	396
7798.085816	503	502	397
7798.105816	503	502	397
7798.125816	504	502	396
7798.145816	503	502	397
7798.165816	503	502	397
7798.181172	504	502	397
7798.201172	503	502	396
7798.221172	504	502	396
7798.241172	504	502	397
7798.261172	504	503	397
7798.281172	503	502	397
7798.301172	503	502	398
7798.321172	504	502	396
7798.341172	504	502	397
7798.361172	504	503	397
7798.376528	504	502	396
7798.396528	503	502	396
7798.416528	503	502	396
7798.436528	505	502	397
7798.456528	504	502	396
7798.476528	503	502	397
7798.496528	503	502	397
7798.516528	503	502	396
7798.536528	503	502	397
7798.556528	504	502	397
7798.571892	504	502	396
7798.591892	503	502	398
7798.611892	504	502	397
7798.631892	503	501	397
7798.651892	504	502	397
7798.671892	503	502	396
7798.691892	503	502	397
7798.711892	503	502	396
7798.731892	504	502	396
7798.751892	502	502	397
7798.767257	503	503	397
7798.787257	504	502	396
7798.807257	504	502	397
7798.827257	503	503	397
7798.847257	504	502	396
7798.867257	504	501	396
7798.887257	503	501	397
7798.907257	504	502	396
7798.927257	503	502	398
7798.947257	503	501	397
7798.962622	503	502	396
7798.982622	504	502	397
7799.002622	503	502	397
7799.022622	503	502	396
7799.042622	503	502	397
7799.062622	504	502	397
7799.082622	504	502	397
7799.102622	503	502	396
7799.122622	504	502	396
7799.142622	503	503	397
7799.157969	505	503	396
7799.177969	504	501	397
7799.197969	504	502	397
7799.217969	504	502	396
7799.237969	503	502	397
7799.257969	503	502	397
7799.277969	504	502	397
7799.297969	504	502	397
7799.317969	503	502	397
7799.337969	503	502	397
7799.353342	504	502	397
7799.373342	504	502	397
7799.393342	504	502	397
7799.413342	504	502	397
7799.433342	504	502	397
7799.453342	504	502	396
7799.473342	504	502	397
7799.493342	504	503	397
7799.513342	503	502	397
7799.533342	503	502	396
7799.548698	504	502	396
7799.568698	503	503	397
7799.588698	503	502	396
7799.608698	504	502	396
7799.628698	504	503	396
7799.648698	503	502	396
7799.668698	503	503	397
7799.688698	503	503	396
7799.708698	503	502	397
7799.728698	503	502	396
7799.744062	503	501	396
7799.764062	504	501	397
7799.784062	503	502	397
7799.804062	503	501	397
7799.824062	503	502	397
7799.844062	504	502	397
7799.864062	503	502	397
7799.884062	504	502	397
7799.904062	504	502	397
7799.924062	504	502	397
7799.939410	504	502	396
7799.959410	504	503	397
7799.979410	504	502	396
7799.999410	504	502	397
7800.019410	504	502	396
7800.039410	504	502	397
7800.059410	503	502	397
7800.079410	503	502	397
7800.099410	504	502	397
7800.119410	504	502	397
7800.137995	504	502	397
7800.157995	503	502	396
7800.177995	504	502	397
7800.197995	504	502	397
7800.217995	504	502	398
7800.237995	504	502	396
7800.257995	503	502	397
7800.277995	503	502	397
7800.297995	504	503	397
7800.317995	504	502	397
7800.330139	504	503	398
7800.350139	504	502	397
7800.370139	503	503	397
7800.390139	503	502	397
7800.410139	504	502	396
7800.430139	503	502	397
7800.450139	504	502	397
7800.470139	503	502	397
7800.490139	503	502	397
7800.510139	503	502	396
7800.525503	503	502	396
7800.545503	503	501	397
7800.565503	504	502	397
7800.585503	503	502	396
7800.605503	503	502	396
7800.625503	504	502	397
7800.645503	504	503	397
7800.665503	503	503	396
7800.685503	503	502	396
7800.705503	503	502	398
7800.720851	503	502	397
7800.740851	504	501	397
7800.760851	504	502	398
7800.780851	503	503	396
7800.800851	504	503	396
7800.820851	504	501	397
7800.840851	504	502	397
7800.860851	503	503	397
7800.880851	504	503	397
7800.900851	503	503	397
7800.916224	503	502	397
7800.936224	504	502	397
7800.956224	504	502	396
7800.976224	504	502	397
7800.996224	504	502	396
7801.016224	504	502	396
7801.036224	503	502	396
7801.056224	504	502	397
7801.076224	504	502	396
7801.096224	503	502	396
7801.111580	503	502	397
7801.131580	504	502	397
7801.151580	503	502	396
7801.171580	504	502	397
7801.191580	504	503	397
7801.211580	503	502	396
7801.231580	503	502	397
7801.251580	504	502	397
7801.271580	503	501	397
7801.291580	503	502	397
7801.306944	504	502	396
7801.326944	503	502	397
7801.346944	504	503	397
7801.366944	504	503	396
7801.386944	504	502	397
7801.406944	502	502	396
7801.426944	504	502	396
7801.446944	503	502	397
7801.466944	504	502	397
7801.486944	503	502	397
7801.502292	504	503	397
7801.522292	504	502	397
7801.542292	503	502	396
7801.562292	503	502	397
7801.582292	503	502	396
7801.602292	503	502	397
7801.622292	504	502	397
7801.642292	504	502	397
7801.662292	503	503	397
7801.682292	504	503	397
7801.697665	504	502	397
7801.717665	503	502	397
7801.737665	505	502	396
7801.757665	504	503	396
7801.777665	503	502	396
7801.797665	503	502	396
7801.817665	504	502	396
7801.837665	504	502	397
7801.857665	504	502	397
7801.877665	504	502	397
7801.893021	504	502	397
7801.913021	504	503	396
7801.933021	504	502	397
7801.953021	503	502	397
7801.973021	504	502	396
7801.993021	503	502	396
7802.013021	503	502	397
7802.033021	504	502	397
7802.053021	504	502	397
7802.073021	504	503	397
7802.088385	504	502	397
7802.108385	503	502	397
7802.128385	504	503	396
7802.148385	503	502	396
7802.168385	503	502	396
7802.188385	504	502	396
7802.208385	504	503	396
7802.228385	503	502	397
7802.248385	504	502	398
7802.268385	504	502	397
7802.283733	503	502	396
7802.303733	504	503	397
7802.323733	503	502	397
7802.343733	504	503	397
7802.363733	503	502	397
7802.383733	504	502	397
7802.403733	504	502	397
7802.423733	503	502	397
7802.443733	504	502	396
7802.463733	503	502	397
7802.479106	503	503	397
7802.499106	504	503	396
7802.519106	503	502	396
7802.539106	504	502	397
7802.559106	504	502	397
7802.579106	503	503	396
7802.599106	503	502	397
7802.619106	504	502	397
7802.639106	504	502	396
7802.659106	504	502	396
7802.674462	503	502	397
7802.694462	504	502	397
7802.714462	504	502	396
7802.734462	504	501	397
7802.754462	503	502	397
7802.774462	503	502	396
7802.794462	503	502	397
7802.814462	504	502	396
7802.834462	503	503	396
7802.854462	504	501	397
7802.869826	504	501	397
7802.889826	504	502	397
7802.909826	503	502	397
7802.929826	503	503	396
7802.949826	503	502	397
7802.969826	504	502	396
7802.989826	503	502	397
7803.009826	504	502	397
7803.029826	503	502	396
7803.049826	503	502	396
7803.065182	504	502	397
7803.085182	504	502	396
7803.105182	504	502	397
7803.125182	504	502	396
7803.145182	504	502	397
7803.165182	503	502	397
7803.185182	504	501	396
7803.205182	503	502	397
7803.225182	503	503	397
7803.245182	504	502	397
7803.260547	504	502	397
7803.280547	503	502	396
7803.300547	503	503	397
7803.320547	503	502	397
7803.340547	504	502	397
7803.360547	505	502	396
7803.380547	503	501	397
7803.400547	504	502	396
7803.420547	503	503	396
7803.440547	503	502	397
7803.455911	504	501	397
7803.475911	503	502	397
7803.495911	503	503	396
7803.515911	504	502	397
7803.535911	504	502	396
7803.555911	504	502	397
7803.575911	504	502	397
7803.595911	503	502	396
7803.615911	504	502	397
7803.635911	504	501	397
7803.651267	504	501	397
7803.671267	503	502	396
7803.691267	503	503	396
7803.711267	503	503	397
7803.731267	504	502	397
7803.751267	503	502	397
7803.771267	504	502	397
7803.791267	503	502	397
7803.811267	504	502	397
7803.831267	503	501	397
